mean,std,min,max,range,slope,last_3_avg,first_3_avg,volatility,next_value,confidence
50.66106233872683,2.7020727642019606,45.833833374079646,54.60269426045138,8.768860886371733,-0.20986957043581156,50.02142989055846,51.40819398169872,5.003730637585039,49.599876796504766,94.59585447159608
53.87094178743329,6.376706183805792,43.70175832300454,67.5542519613826,23.852493638378064,-1.5500771040239052,49.6063962340871,60.26090262320182,6.965584577350563,49.00919518725008,87.24658763238841
50.180176878394434,8.556703856149355,38.15270219907646,63.913839144543296,25.761136945466838,-2.8959759902935014,39.452668018106976,60.93192255228765,3.625279329152966,35.25672620878296,82.88659228770129
49.91197987174352,3.573482998465541,41.34105564165303,54.066549933860465,12.725494292207436,-0.06688794771236106,50.878533482023734,51.35098970058848,6.393618922492634,50.16312677415749,92.85303400306891
42.06585223534604,2.8920022432720187,39.09880174077781,49.28073104401966,10.181929303241851,0.4888825414705789,42.377592366330454,40.42026782089388,4.645851685576582,45.293608762745095,94.21599551345597
48.746473307587415,6.456365446660446,40.44148276011666,60.00314129461433,19.561658534497667,-2.1016872329763947,42.398873405799485,56.61846945298043,3.4688105835180405,38.33979552714027,87.0872691066791
43.052192025550816,3.200142663888553,38.76452243597345,49.943816666043986,11.17929423007054,0.7445155860227722,44.312786988511846,39.94762925603856,3.923820542901798,47.96515810544109,93.59971467222289
42.58581859364407,3.3076887124216467,35.42476302765431,47.63426605407267,12.20950302641836,0.6616280091361368,45.42139539776151,39.71282721312612,3.796340358405772,45.85137057059099,93.38462257515671
43.62223191828911,3.6037954806704233,39.31425970809738,50.3905111911412,11.07625148304382,0.6644075288963585,46.32009016418561,41.805227580766726,4.741688582795026,46.843265265549505,92.79240903865916
55.9616552453662,4.67424881974703,49.568225118860845,65.57245360602086,16.004228487160013,-1.3987313524257452,50.93859490161115,60.993158066048316,3.8098853934382277,51.11488799110623,90.65150236050594
52.88621827812881,2.121841745031938,48.47279138393364,56.04572486481444,7.572933480880799,-0.2632168293626096,50.715174957154055,53.678456954447434,2.755646766534821,52.59146486593186,95.75631650993613
49.995197808803184,6.321492696901042,39.46442914606294,59.37170782428219,19.90727867821925,1.7864008187800404,55.95131776003743,45.59193866816429,6.910229021908113,59.70993050174099,87.35701460619792
51.655172450261276,5.633351551707852,43.52835797791291,63.10808731243564,19.57972933452273,-1.8293812482288148,44.90526952695881,58.271357439390506,3.228202180253328,42.574540113461616,88.73329689658429
47.304825516907734,4.064502416048262,40.24469599745891,54.80135289179766,14.55665689433875,1.0808865645630175,52.19451841938056,43.69401748917547,4.671268235014662,53.23390599390013,91.87099516790347
43.20553885101398,4.2023651421928445,32.82123547359711,47.9670865987757,15.145851125178588,0.8960466078196478,45.83052813827735,39.34949324694662,5.654067781023717,47.72109771419696,91.59526971561431
49.642525601705856,2.1849722199045907,45.280072779251086,52.61872784100469,7.338655061753606,-0.00835232248095116,48.521883145682345,48.83869749794464,3.27534093357212,45.27172045677013,95.63005556019081
45.5052794679515,3.516496021432917,38.05716856263906,50.732890018944765,12.675721456305702,0.886056195036853,47.31369629037395,42.36765684197288,3.385198516453032,51.618946213981616,92.96700795713417
45.147208317754334,4.567292826675072,38.56956793976404,54.316177266720324,15.746609326956282,1.514209617980542,50.835280344461346,40.56274315142809,2.2960563127943536,55.830386884700864,90.86541434664986
48.180008249640835,1.6703699654546056,44.558808538177345,50.35196826525525,5.7931597270779065,0.2315422913244725,48.684500962079845,47.50573638366851,2.9847974745937016,49.55875075516501,96.65926006909079
48.97007166168853,3.623084120265027,41.75391703451953,55.56566422705222,13.811747192532685,-0.5109251456131669,47.6650427862956,53.08467491879418,4.41223584702976,49.41113620215562,92.75383175946995
48.46386227916228,5.966084696062521,36.69618188301573,57.407879685971714,20.71169780295598,1.909815112763064,55.45556293588652,41.5121279255437,3.8524400255157536,59.31769479873478,88.06783060787495
52.20494450363746,9.25972223020333,40.93946898411477,66.44978726472118,25.510318280606413,3.1557268185200176,63.98711196566567,41.34631698545803,2.548528129772817,69.33729133433005,81.48055553959334
44.399794069943205,2.8550901361930596,38.9588379667289,49.34729937923425,10.38846141250535,0.8465546166429642,47.13518858317756,41.44456747140907,2.7893935640558465,47.92984267506003,94.28981972761387
47.156858066483366,3.501140557152004,41.84265628591047,53.787120021952106,11.944463736041634,-0.4733501556544532,47.70319697393085,49.96347876096407,4.2762723328127406,45.63817412690918,92.99771888569599
50.231165633246974,2.4106570545727717,46.35809153810036,54.376512515906086,8.018420977805725,0.4483716941060196,50.975750357813475,49.147178782026195,3.3905510540198964,54.82488421001211,95.17868589085445
45.97869209395088,4.681733161139085,38.41679740275391,52.34248408631165,13.925686683557743,1.5507138426166045,51.2859699512438,40.815584588573564,2.5150230114810417,52.839566711235584,90.63653367772183
53.69274436747439,5.900495472652048,44.80616338662329,62.907746242155525,18.101582855532236,-1.8888181046365182,46.67263412111648,60.886218803017016,4.073960159301392,43.070408330406366,88.1990090546959
45.907882817669794,5.197291629391432,38.44731697816714,55.94296625186422,17.495649273697083,1.6212041800075063,51.557775081824275,40.62259590263335,3.682332728266265,50.87851670231058,89.60541674121714
53.118171316924,5.933729547200489,44.212635200525135,63.47434097561298,19.261705775087847,-1.9298693278641064,46.16151464121657,60.174332364265695,4.087779266250888,42.28276587266103,88.13254090559903
50.64362764237337,5.627507073303114,42.09085252026195,58.268466571413654,16.177614051151707,-1.8435397658506274,43.52553635635266,56.39112154300461,3.366903572502924,41.62767434719374,88.74498585339377
50.657656092865075,6.412229465988206,37.762631975310725,58.518092762884976,20.75546078757425,2.0890518657502475,56.77478547637525,42.662266077744135,3.914306403646549,59.78219198252781,87.17554106802359
57.27502020342148,2.828546834354862,52.18186858669928,61.05138301307502,8.869514426375737,-0.8792604697070371,53.36817656755273,60.246194365195116,2.1680244259215216,52.65673250618787,94.34290633129028
46.73925760043539,4.893365977393773,41.00198275598861,53.84185602282183,12.839873266833223,1.4098038499527228,51.28930576761271,42.660473320870274,4.273848537044848,55.25165987277455,90.21326804521246
49.41439134320844,5.953713450540696,42.19431704326114,58.80986426752185,16.615547224260716,1.9235374388024786,56.0647698869852,43.883496341749726,2.9809437327821136,60.73340170632433,88.0925730989186
46.461143450647015,5.8739973993285455,37.11793867989577,56.28260446829002,19.164665788394245,1.2938461581523326,51.233088845325625,43.00406308352823,6.277554396732386,53.478580583040916,88.25200520134291
50.67840144833285,6.8352003543300235,42.085894240813374,65.41084449430119,23.324950253487813,-2.2602422197458107,42.86705926580297,58.716290749639676,2.806958603486902,39.82565202106756,86.32959929133995
51.416551786167716,7.7677271170173885,40.38333353848654,63.572808001327395,23.189474462840856,2.5880845527207765,61.17773774794471,43.42302141186864,4.20669422233097,66.16089255404817,84.46454576596523
46.20540191025948,6.764264597231991,37.71141166277463,59.24788680120615,21.53647513843152,2.22547018706839,54.816465110700165,38.534242554338114,3.0381578982337873,61.47335698827454,86.47147080553601
50.75926595928549,6.965470564966104,39.73418201457423,59.20810803968831,19.473926025114082,-2.1486004916807047,43.98916671608031,58.99144851325577,4.795317560734342,42.30218174371105,86.06905887006779
51.878951415733,8.346779105140987,36.24224365437311,63.97943794198944,27.737194287616326,2.7035860379896324,60.585177899503435,42.38653148083298,4.739950699492929,65.81383468846619,83.30644178971802
48.57930405019947,3.23544051870104,42.32391335605253,53.6842910715055,11.36037771545297,-0.6484955613571425,47.52000664350078,52.247997056400834,3.662522675640153,47.666116670221406,93.52911896259792
51.65126422751771,8.610134824343062,37.94123676511221,64.03764532059621,26.096408555484004,-2.7539676411307035,43.07153004394414,62.00599288494408,5.415723413290765,35.18726912398151,82.77973035131387
54.318168230541445,5.12671674372661,45.13987899448362,62.166662082277895,17.02678308779428,-1.5883137814946848,48.91672346312527,59.08368997301329,3.9838211786994355,43.55156521298893,89.74656651254678
55.5243612203339,4.3253238090602935,50.40273186690289,63.815608943573224,13.412877076670334,-1.291617021485118,50.70686169319851,60.413803973969685,3.725280942202493,49.111114845417774,91.34935238187941
51.69940218387217,5.595237248255671,38.56566371741678,58.286878925788805,19.721215208372023,-1.525172035488717,44.27810618836539,55.473343129399325,4.917177965397128,44.44884529355608,88.80952550348866
50.95770828017428,3.590819575544648,44.94389681848161,56.21328702406905,11.269390205587435,0.2393737214932048,50.738005291313726,51.35493546467094,5.331824338496591,56.44410366384506,92.8183608489107
44.44708185270652,3.877179236544179,38.48483701288987,53.51453099586945,15.02969398297958,0.8101650673501113,48.82555617958368,41.65516675530481,4.457919639292441,44.79793012052029,92.24564152691164
49.7381793495838,2.498145760745738,45.756268584131874,54.2459742318433,8.489705647711425,0.32302320950733826,50.52433663502212,47.87391166336405,3.7080933450142215,49.52306751048401,95.00370847850853
51.55587012642549,1.5392008742383967,49.53236804916892,53.99438164962768,4.462013600458754,-0.1207791769809556,50.05043108040002,50.95342246642358,2.1773386742199157,50.51332597886632,96.9215982515232
53.93136040188598,2.154350216712439,51.38122995435272,58.232793821503186,6.8515638671504675,-0.4015827021233363,52.536257488711364,55.80351934085829,3.282493730312359,50.979647252229384,95.69129956657513
50.76467810559725,3.286870832239329,44.74119935440962,54.85841593495908,10.11721658054946,-0.1177662166848966,50.87222253224096,50.539761876098055,6.149293405592149,51.57380506013492,93.42625833552134
55.80988605861346,3.032784888698563,50.94130479170607,59.64832779051097,8.707022998804902,-0.3531133621296038,54.214960940539974,55.73303232878185,4.444730078671061,52.17934789803434,93.93443022260287
58.67539933268597,2.270705520233803,55.17401297240537,61.33018792653337,6.156174954127998,-0.48730910580059494,57.68307978489519,60.74386782731535,3.2696329022116237,54.68670386660477,95.45858895953239
47.6773455768227,10.012735886199826,33.00659462124703,63.16680299639373,30.160208375146695,-3.3752481623230395,36.574734690379145,60.80811660375787,4.303689979089586,29.631346458923993,79.97452822760035
50.30385850565413,2.0045452587629553,47.07224493844276,54.181998705775214,7.109753767332457,0.42582464139171317,52.228721374943156,48.95606805812008,2.6351410779948723,54.60782334716693,95.9909094824741
52.433281712367645,3.111105062904757,48.01472689552348,57.948830077073325,9.934103181549844,0.47925790573701005,53.33170738477907,50.122255569819345,4.28322747212906,54.024136625543214,93.77778987419049
52.38005660923811,9.18394530755804,35.01742408121686,65.88547214264095,30.86804806142409,3.117843007782701,63.18033793597214,41.74723236909606,3.3164579381078587,66.57488484981133,81.63210938488392
56.168723339231164,3.842815967501159,47.29977217868873,62.9563414718127,15.656569293123972,-0.6817494267954051,52.25387922078853,58.0193847953509,5.991754877855521,53.3635943610601,92.31436806499768
49.21896387720395,6.374338384241897,35.24209828038344,58.807199693189496,23.565101412806058,-1.9569132891413588,42.39911758222163,56.192492688925626,5.456154554282204,42.3199951397399,87.25132323151621
50.521844436759636,5.559132598013564,41.890781506381735,58.918665956384395,17.02788445000266,-1.7713082540287193,44.66353085042915,55.69662794078645,3.845447344441532,40.11947325235302,88.88173480397288
51.629099368143656,7.876236684776318,36.10000108598285,62.88281233054944,26.782811244566588,2.522711158414635,59.971900709270734,42.60810691279337,5.524478531169646,65.40552348896408,84.24752663044737
42.386055683279054,3.3809541963800935,35.89754965796166,49.71578155183574,13.818231893874078,0.6986736854701523,45.27334515654437,40.02693862099094,4.58773447140486,44.73962110426648,93.23809160723981
50.93452607820475,7.467218151967442,42.78481935322458,65.01016603758785,22.225346684363274,-2.3912680102877997,44.54518412420422,60.95215265248811,4.100687195969265,40.572138292121274,85.06556369606511
52.370609622096595,8.104404507916533,38.13564745722923,65.63108635954742,27.49543890231819,2.6889537461767485,60.21025486727502,42.322801312792045,3.019409343257054,68.32004010572417,83.79119098416693
45.05260702319539,5.2284231542215025,37.59641848516676,54.208742475790366,16.612323990623608,1.6053537435577798,50.56043137357501,39.111505981938684,4.083053812279394,51.9934018620433,89.543153691557
46.27558732015741,8.612997736656268,28.472663555825065,57.68875272817592,29.216089172350856,-2.8539585066985182,34.906557360392945,54.91843992312278,3.6653129217260862,25.618705049126547,82.77400452668746
44.976053005137516,3.0866318634290604,40.07516651049786,50.83137588106107,10.756209370563212,0.6892998959890391,46.27048785753962,41.897978536723116,3.344513793240051,47.08722891369313,93.82673627314188
49.32271807817659,4.370724233261169,41.45038859013275,56.203993259178766,14.75360466904602,-0.9166405349696242,44.787895254815105,51.357851671436386,4.915464102568629,40.53374805516312,91.25855153347766
50.13951869313589,3.2580495080035186,45.311142986935685,56.120575728654785,10.8094327417191,0.20329800727274197,49.28052726994533,49.8377873206506,4.8825807431621016,53.512046080809874,93.48390098399297
45.8322743306907,4.295877505160061,38.87196342011272,54.398561705763086,15.526598285650365,1.334623934395312,51.610141964724704,41.99779553338269,2.5227262671239603,55.733185640158396,91.40824498967987
55.00832282612562,4.903050040107773,48.19767654895348,64.66245657024507,16.46478002129159,-1.2934562715837554,50.894352419600914,59.33943293648676,5.148631977528939,50.53817810554409,90.19389991978446
50.697777974883266,7.459161697853017,40.91544991773862,63.30067160209406,22.385221684355443,2.5405455266144914,59.92276750970861,41.8659377983268,2.2777437539809857,65.84121712870855,85.08167660429396
56.94468304601175,5.3333145614138635,46.17629388932316,66.14569047478221,19.96939658545905,-0.9331727929223123,52.97914405304508,58.935738661765185,8.222119178015316,57.8603978044632,89.33337087717227
48.97405075158811,3.019912016651206,43.70465807277675,53.72602463738463,10.021366564607881,-0.4558014846739165,47.27599134581311,50.83245879603704,3.190067294034655,43.24885658810283,93.96017596669759
56.563347244635494,2.405711310033582,51.2604449682075,59.75707462563202,8.49662965742452,-0.3031736144189855,56.2986077799954,57.609569167986045,3.0625940056771266,56.90234107740404,95.18857737993284
43.735951627973805,2.6929509434791132,39.058886973939366,48.32945420538269,9.270567231443323,0.2894216652417062,45.59638476394184,42.290330268429926,4.047764036651802,45.65615231892264,94.61409811304178
57.42847120652262,3.1922151168348036,51.293512101301936,63.26262213262882,11.969110031326885,-0.5262396509460989,56.91179943128197,60.20647673542016,4.328593457311934,56.35283769309147,93.6155697663304
46.859324949407615,5.562841088515236,40.065091664021224,57.441539863454985,17.37644819943376,1.5323534528317284,53.039152433454866,41.88786540975443,4.140729318920992,50.88148747834204,88.87431782296953
54.765228613227194,4.053924276628803,46.0461693077592,61.04263270099849,14.996463393239289,-1.1942013218346936,49.9939986510357,58.17350577881066,3.052975062840247,44.8519679859245,91.89215144674239
46.391987739394075,4.805998334575943,39.48285938727016,55.38181366449418,15.898954277224021,0.8320468061073022,48.59189547554633,43.98736972443471,7.25816080119765,53.214241820955955,90.38800333084811
51.27081293756635,2.8779209677073334,47.59249022930845,56.24006172121438,8.647571491905929,0.3720691027924824,53.75987022247538,49.81624156259924,4.367386140439154,54.17911911939508,94.24415806458533
43.793217165058955,3.7632494804737022,36.48081577836398,48.669229745977745,12.188413967613762,0.9793706824509103,46.365286995521075,38.796320752432756,3.7532236321126526,49.227756866695486,92.47350103905259
44.99145952745682,4.483770466291437,35.15985577486202,50.3839101531523,15.224054378290283,1.0936939738536042,48.40468079464898,39.652198645942285,5.166652766975541,48.43581870682225,91.03245906741712
44.27991392954259,4.5946827957118535,38.702986156368574,54.80800929786682,16.105023141498243,1.2230520811997803,49.41558954709197,40.83434212469254,4.808896748786816,50.008827539657624,90.81063440857629
48.967853118710295,4.211855497217139,39.89500719040062,57.04888335081468,17.153876160414057,-1.1056423094026868,44.704645616876235,53.21486145544125,3.7800153696240355,38.78936488099793,91.57628900556573
49.55253894113979,1.786491458745165,47.18966875575699,53.97848339758267,6.788814641825681,-0.32044778767796805,48.16613308031,50.45087845371379,2.682628610611927,47.31162621666259,96.42701708250966
51.909124248254805,3.7075736064097935,45.049529869026465,56.29907407710162,11.249544208075157,0.23209591984190123,53.068067808682734,51.767017760741346,5.182651409343526,52.34002920995674,92.58485278718041
49.55907241578825,3.35853576710652,45.679104516592915,56.164305818800756,10.485201302207841,0.2570670233341068,49.99051329525175,47.48576846267275,6.03620467588454,47.78369112202986,93.28292846578697
41.05179308248128,1.9970077273509326,37.981552312985,44.62532994440914,6.643777631424136,0.45538837962725065,43.23849664985034,39.28970506956811,2.699016292220933,45.08071832403639,96.00598454529813
51.81632758322877,4.340858730652664,46.54175155645147,58.28725583340323,11.745504276951756,-1.3942249071583026,46.87922137720383,56.08712848140093,2.0493486463029846,45.49510166090544,91.31828253869467
43.97873098849147,3.0277095722555347,36.981018093108545,47.505846054455525,10.524827961346979,0.701223447797846,45.88309724716007,42.39784871748677,3.9519769787828305,48.20706950225337,93.94458085548894
47.921232949790934,8.410652322732936,33.60253703191437,61.28802153522075,27.685484503306377,-2.913814819709655,38.120853860684385,58.35246988612215,1.064954818648266,30.688722212204716,83.17869535453413
49.570363127578005,6.80991953670897,39.549838120826216,60.07593029472228,20.526092173896068,-2.3100549651454387,41.012206462302466,57.6134253037279,2.704451000486833,37.239783155680776,86.38016092658206
49.78439901218506,6.3354382002932494,39.58043325730401,62.76187794013172,23.18144468282771,2.0375524186075866,56.80995109326204,43.20716894790252,3.637452173910159,64.7994303587393,87.3291235994135
50.329511157657905,5.872848790525726,38.51470100302383,58.5815153749542,20.06681437193037,-1.913263019358105,43.6598840707782,57.0618483880524,2.8731774764763944,36.601437983665726,88.25430241894855
51.33835690991517,2.7837858652729435,47.186676043956936,55.559188482333724,8.372512438376788,-0.23550978234891293,50.84983195115105,51.197027291196385,4.203522635137477,49.579497591097464,94.4324282694541
51.24008245311592,5.937342000699472,42.1434882755651,60.19083245730385,18.04734418173875,-1.9643357975933327,43.85906042167996,57.74193727307797,3.0759139071778288,40.17915247797176,88.12531599860105
51.05881556195529,5.612889178722608,43.011583741927,60.40125635759364,17.38967261566664,-1.8026706530799865,44.0018466022108,57.743013029521386,3.7872170044407367,42.57338640042375,88.77422164255478
57.92004018161678,3.445434770658785,52.75071715717195,62.8603722478168,10.10965509064485,-1.008292428959992,55.19686856477755,61.93117791724552,3.522955949802393,53.00161454522499,93.10913045868243
49.764327730523995,5.790998040908351,39.10210576356911,57.98532584586081,18.8832200822917,-1.8160290642125463,43.28825399646623,55.354541310720926,3.6740479688429644,37.28607669935656,88.4180039181833
50.60131256330841,5.980342816077681,40.0304271585879,60.93073654725403,20.90030938866613,1.8780383365912707,57.08370307091005,43.70957621728704,4.665530283334991,60.69122302605324,88.03931436784464
52.11214838659616,8.921669761023487,39.785795925847566,66.59853578679594,26.81273986094837,2.6775522614805594,64.08378360490164,45.74615887518832,6.370932301822051,69.27608804827649,82.15666047795303
54.95997255971314,3.1727476618868122,50.02199840167407,60.944578936569584,10.922580534895516,-0.647987471225535,51.751394472356054,56.608900885718604,3.7997998188412776,49.374010930448534,93.65450467622638
47.70810718471315,6.837370813001492,38.40387834953528,56.502409359401504,18.09853100986622,2.244838866167486,55.346624217007765,39.08816700082263,3.272112291560602,57.17811608131553,86.32525837399702
56.49100944967639,2.920480794845868,49.78240752055135,59.817788857785615,10.035381337234263,-0.7127189771991146,53.406411507039394,58.88619352434896,3.171694411139459,49.069688543352235,94.15903841030827
48.601415661512014,3.6557958509889503,42.4734881232663,55.55789946310131,13.084411339835007,-0.7672523457289541,46.34151105570643,51.09297987317671,3.712452505882952,47.60449804395492,92.6884082980221
48.89790018260051,6.89777383392441,40.32422570129786,59.72702880825557,19.402803106957705,2.302648683995898,56.86327994747773,41.463658363595464,2.3273958002360295,62.029677492251466,86.20445233215118
52.40308742292042,2.2611347352652063,48.18175512274976,55.12490313352739,6.943148010777627,0.41389631328629367,52.49921714937428,49.823897323079194,2.738308009970159,55.107294924847714,95.47773052946958
46.3527746404155,5.394048149456915,37.98787980342506,53.762939304309846,15.775059500884787,1.8215061174296612,52.15741533148409,39.179493192269746,1.9080823286943855,55.58444542173951,89.21190370108617
48.25986063333543,8.308665230214869,36.556738192318385,59.962877302325666,23.40613911000728,2.648380388458662,56.95369624784663,37.65108594176112,6.268085349849524,62.61125769078433,83.38266953957026
49.694577763616685,2.2826270445552965,45.57017974800017,53.365724296188375,7.795544548188204,-0.46226401563140584,48.125118103931264,51.453007976864335,2.7512984610465643,46.84444063222358,95.4347459108894
57.04153222990254,2.2987243768403647,52.28989286914812,61.034032071256846,8.744139202108727,-0.6645471302121564,54.74169206136287,59.78976577767247,1.8818983562554614,51.62534573893596,95.40255124631928
57.50180175707253,3.577951738215513,52.21046989124193,62.96545860632465,10.754988715082725,-1.064842976578311,53.48568357221941,61.9044250937294,2.9400304595193036,52.872713336140876,92.84409652356898
46.75815613215792,9.823708893428671,31.230927059262566,61.22309454496366,29.992167485701092,-3.3536047510175315,34.76767951085039,58.034951314990884,3.176757343238934,27.877322308245034,80.35258221314265
49.11447110098569,7.377569225094203,39.51476499979894,60.001345846750965,20.486580846952023,-2.41169476485984,40.598258531065454,56.7469422429661,3.7043342819918372,37.986089924808226,85.24486154981159
53.27704286449178,5.992870592377905,43.049171719128005,63.93897975202278,20.889808032894777,-1.5834397549558665,47.345680710814655,60.8470610341613,6.896836444037302,45.41377444482274,88.01425881524419
50.50011515045641,3.215097611861577,44.137226018247205,56.20216198282404,12.064935964576833,0.2590441003252765,52.20355356641903,51.27068420103017,4.528549272886202,56.461206083149314,93.56980477627684
